date,best_mc_sharpe_wealth,best_mc_sharpe_daily_return
2025-04-08 04:00:00,0.9610795859678669,-0.013874399375687671
2025-04-09 04:00:00,1.0198968952624108,0.061199207800580954
2025-04-10 04:00:00,1.0020575458578638,-0.017491326316820505
2025-04-11 04:00:00,1.0203296163445494,0.018234552059625538
2025-04-14 04:00:00,1.0296207426741188,0.009106004746638604
2025-04-15 04:00:00,1.0324460787144256,0.002744055090584733
2025-04-16 04:00:00,1.0357200487689806,0.0031710809136219122
2025-04-17 04:00:00,1.041229873457756,0.005319801132868122
2025-04-21 04:00:00,1.0319099852211746,-0.008950845989110594
2025-04-22 04:00:00,1.042442411507707,0.01020672969287595
2025-04-23 04:00:00,1.0517080864881991,0.008888428634720606
2025-04-24 04:00:00,1.0662459308071195,0.013823079337027935
2025-04-25 04:00:00,1.0699705413463774,0.0034932002379961203
2025-04-28 04:00:00,1.074991653771639,0.004692757633255415
2025-04-29 04:00:00,1.0762336483671484,0.001155352779858
2025-04-30 04:00:00,1.071718424155907,-0.004195394018847029
2025-05-01 04:00:00,1.0741253116114597,0.0022458207317359175
2025-05-02 04:00:00,1.0779010323234528,0.0035151584933125262
2025-05-05 04:00:00,1.0816664153913151,0.0034932549046231914
2025-05-06 04:00:00,1.0871656756929358,0.005084063093177443
2025-05-07 04:00:00,1.0868782065628921,-0.0002644207193722772
2025-05-08 04:00:00,1.091577545339414,0.004323703197051871
2025-05-09 04:00:00,1.0955438526554964,0.0036335552458152216
2025-05-12 04:00:00,1.114700268478934,0.017485759038311687
2025-05-13 04:00:00,1.1185971485069122,0.003495899425318723
2025-05-14 04:00:00,1.1153181650601445,-0.0029313354241466407
2025-05-15 04:00:00,1.1246938068911687,0.008406248660460674
2025-05-16 04:00:00,1.1280042590780608,0.0029434252830489232
2025-05-19 04:00:00,1.1319084258334227,0.003461127672117815
2025-05-20 04:00:00,1.1359658591487825,0.003584595027970021
2025-05-21 04:00:00,1.1221118754172386,-0.012195774740910792
2025-05-22 04:00:00,1.1212439640066338,-0.000773462459152714
2025-05-23 04:00:00,1.1232919588189563,0.0018265380934618287
2025-05-27 04:00:00,1.1362373139252062,0.011524479459339277
2025-05-28 04:00:00,1.1331792938985554,-0.002691356804756545
2025-05-29 04:00:00,1.1367149620029622,0.0031201312302864635
2025-05-30 04:00:00,1.134298528893928,-0.0021258039084629775
2025-06-02 04:00:00,1.1408559781758345,0.00578106125933249
2025-06-03 04:00:00,1.1434267259721604,0.00225334998063163
2025-06-04 04:00:00,1.1462253999878689,0.002447619906145617
2025-06-05 04:00:00,1.1468580458736921,0.000551938463263764
2025-06-06 04:00:00,1.1527856177804323,0.005168531474376587
2025-06-09 04:00:00,1.1566854467120582,0.003382961126054572
2025-06-10 04:00:00,1.1588707368962043,0.0018892691961829562
2025-06-11 04:00:00,1.160997820037793,0.0018354792073579619
2025-06-12 04:00:00,1.1651409817136296,0.0035686214085239596
2025-06-13 04:00:00,1.1724825029846573,0.006300972488522504
2025-06-16 04:00:00,1.1707022305440669,-0.0015183786845933073
2025-06-17 04:00:00,1.1719592849265104,0.0010737609869071506
2025-06-18 04:00:00,1.1723688512385722,0.00034947145120946477
2025-06-20 04:00:00,1.1699028806421188,-0.0021034084911485955
2025-06-23 04:00:00,1.1774598660123599,0.006459498044908918
2025-06-24 04:00:00,1.1828838306126483,0.0046064963714284
2025-06-25 04:00:00,1.1760991797262002,-0.005735686557600751
2025-06-26 04:00:00,1.183270775881185,0.00609778178457226
2025-06-27 04:00:00,1.1812487973743084,-0.0017088045678900269
2025-06-30 04:00:00,1.1859666254763463,0.0039939326181958135
2025-07-01 04:00:00,1.1898517066550935,0.003275877326806443
